User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
Tipsy,8695,Immortal 1,Flex,0.6154,13.0,7.6923,31.0
dong shlong,dong,Immortal 1,Flex,0.9095,6.8,26.7242,53.4
nightwing,dang,Diamond 1,Flex,0.9649,4.0,27.4798,54.6
c l,000,Diamond 1,Initiator,0.8534,9.2,13.1218,53.6
Dan,Dedo,Diamond 1,Flex,1.1157,4.8,38.7457,46.2
MrSpicy69,6666,Diamond 2,Flex,0.9294,2.6,31.1147,29.8
Cherryッ,0101,Immortal 2,Flex,1.5283,5.8,14.7867,50.2
shiv,uwo,Platinum 1,Controller,1.0872,6.0,16.0848,44.0
SHOOTA,007,Immortal 1,Duelist,1.0142,6.0,21.3039,42.6
Bankaii,nasa,Immortal 1,Flex,1.3571,10.0,29.0909,81.0
Jiga chad,xqc,Diamond 3,Duelist,1.0119,2.0,24.5836,49.2
Satisfyy,Easy,Immortal 1,Initiator,1.0449,4.4,11.9721,22.8
aks,KekW,Diamond 2,Flex,0.7742,1.0,0.0,0.0
IamdabotXD,Bad,Platinum 3,Duelist,0.9028,2.6,36.0638,45.4
Courtesy,9405,Gold 2,Controller,0.8905,4.4,11.6467,44.0
vorce,6969,Immortal 1,Duelist,1.4492,3.8,10.0769,5.4
